asset_id,figure_id,chapter,chapter_title,working_title,visual_type,priority_score,editorial_priority,selection_status,reuse_family,source_plan
F56.03,56.3,56,Pollen,Bee Pollen Versus Bee Bread,comparison,7,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-56-illustration-plan.md
F56.04,56.4,56,Pollen,Pollen Trap Principle,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-56-illustration-plan.md
F56.05,56.5,56,Pollen,Colony Cost of Over-Trapping,comparison,9,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-56-illustration-plan.md
F56.06,56.6,56,Pollen,Hygienic Collection Workflow,process,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,CLEAN_ZONE_SYSTEM,docs/illustration-plans/chapter-56-illustration-plan.md
F56.07,56.7,56,Pollen,"Fresh, Dried, Frozen, and Freeze-Dried Pollen",scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-56-illustration-plan.md
F56.08,56.8,56,Pollen,Drying Control,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,HONEY_QUALITY_FAMILY,docs/illustration-plans/chapter-56-illustration-plan.md
F56.09,56.9,56,Pollen,Moisture Versus Water Activity,comparison,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,HONEY_QUALITY_FAMILY,docs/illustration-plans/chapter-56-illustration-plan.md
F56.10,56.10,56,Pollen,Bee-Pollen Safety Hazards,scientific_illustration,7,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-56-illustration-plan.md
F56.11,56.11,56,Pollen,Representative Sampling,process,7,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-56-illustration-plan.md
F56.12,56.12,56,Pollen,Botanical Identification,scientific_illustration,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-56-illustration-plan.md
F56.13,56.13,56,Pollen,Allergy and Anaphylaxis Warning,comparison,7,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-56-illustration-plan.md
F56.14,56.14,56,Pollen,Traceability Chain,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,TRACEABILITY_CHAIN,docs/illustration-plans/chapter-56-illustration-plan.md
F57.01,57.1,57,Propolis,From Plant Resin to Propolis,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-57-illustration-plan.md
F57.02,57.2,57,Propolis,Propolis Envelope,technical_cutaway,7,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-57-illustration-plan.md
F57.03,57.3,57,Propolis,Chemical Diversity by Botanical Region,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-57-illustration-plan.md
F57.04,57.4,57,Propolis,Trap Collection Versus Random Scraping,comparison,7,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-57-illustration-plan.md
F57.05,57.5,57,Propolis,Cold Harvest Workflow,process,7,A_CORE,SELECT_FOR_FINAL_LAYOUT,CLEAN_ZONE_SYSTEM,docs/illustration-plans/chapter-57-illustration-plan.md
F57.06,57.6,57,Propolis,Raw Propolis Defect Atlas,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-57-illustration-plan.md
F57.07,57.7,57,Propolis,Solvent Selectivity,scientific_illustration,7,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-57-illustration-plan.md
F57.08,57.8,57,Propolis,Ethanol Safety,process,7,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-57-illustration-plan.md
F57.09,57.9,57,Propolis,Evidence Ladder,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,EVIDENCE_LADDER,docs/illustration-plans/chapter-57-illustration-plan.md
F57.10,57.10,57,Propolis,Propolis Laboratory Toolbox,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-57-illustration-plan.md
F57.11,57.11,57,Propolis,Allergy Risk,scientific_illustration,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-57-illustration-plan.md
F57.12,57.12,57,Propolis,Authentication,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-57-illustration-plan.md
F57.13,57.13,57,Propolis,Traceability Chain,scientific_illustration,7,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,TRACEABILITY_CHAIN,docs/illustration-plans/chapter-57-illustration-plan.md
F57.14,57.14,57,Propolis,Standards Context,scientific_illustration,7,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-57-illustration-plan.md
F58.01,58.1,58,Royal Jelly,Nurse-Bee Glands and Royal Jelly Production,anatomical,14,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-58-illustration-plan.md
F58.02,58.2,58,Royal Jelly,Queen Versus Worker Feeding,comparison,11,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-58-illustration-plan.md
F58.03,58.3,58,Royal Jelly,Commercial Production Cycle,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-58-illustration-plan.md
F58.04,58.4,58,Royal Jelly,Nurse Capacity Versus Cell Load,comparison,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-58-illustration-plan.md
F58.05,58.5,58,Royal Jelly,Safe Grafting,scientific_illustration,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-58-illustration-plan.md
F58.06,58.6,58,Royal Jelly,Hygienic Harvest,scientific_illustration,7,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-58-illustration-plan.md
F58.07,58.7,58,Royal Jelly,Cold Chain,process,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-58-illustration-plan.md
F58.08,58.8,58,Royal Jelly,Royal Jelly Quality Dimensions,scientific_illustration,9,A_CORE,SELECT_FOR_FINAL_LAYOUT,HONEY_QUALITY_FAMILY,docs/illustration-plans/chapter-58-illustration-plan.md
F58.09,58.9,58,Royal Jelly,Why 10-HDA Alone Is Not a Freshness Test,scientific_illustration,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-58-illustration-plan.md
F58.10,58.10,58,Royal Jelly,Storage and Freshness Risks,scientific_illustration,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-58-illustration-plan.md
F58.11,58.11,58,Royal Jelly,Product Forms,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-58-illustration-plan.md
F58.12,58.12,58,Royal Jelly,Adulteration Investigation,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-58-illustration-plan.md
F58.13,58.13,58,Royal Jelly,Allergy and Claims Boundary,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,EVIDENCE_LADDER,docs/illustration-plans/chapter-58-illustration-plan.md
F58.14,58.14,58,Royal Jelly,Current Standards,decision_flow,6,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-58-illustration-plan.md
F59.01,59.1,59,Bee Venom,Worker Bee Sting Apparatus,comparison,11,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-59-illustration-plan.md
F59.02,59.2,59,Bee Venom,Major Venom Components,scientific_illustration,5,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-59-illustration-plan.md
F59.03,59.3,59,Bee Venom,Sting Reaction Spectrum,scientific_illustration,5,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-59-illustration-plan.md
F59.04,59.4,59,Bee Venom,Raw Venom Versus Venom Immunotherapy,comparison,7,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-59-illustration-plan.md
F59.05,59.5,59,Bee Venom,Professional Electrical Collection Principle,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-59-illustration-plan.md
F59.06,59.6,59,Bee Venom,Safe Collection Site,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-59-illustration-plan.md
F59.07,59.7,59,Bee Venom,Pre-Use Equipment Inspection,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-59-illustration-plan.md
F59.08,59.8,59,Bee Venom,Dry Venom Recovery,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-59-illustration-plan.md
F59.09,59.9,59,Bee Venom,Occupational Exposure Routes,scientific_illustration,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-59-illustration-plan.md
F59.10,59.10,59,Bee Venom,Multicomponent Quality Control,scientific_illustration,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,HONEY_QUALITY_FAMILY,docs/illustration-plans/chapter-59-illustration-plan.md
F59.11,59.11,59,Bee Venom,Melittin-Equivalence Concept,scientific_illustration,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,HONEY_QUALITY_FAMILY,docs/illustration-plans/chapter-59-illustration-plan.md
F59.12,59.12,59,Bee Venom,Analytical Toolbox,scientific_illustration,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,HONEY_QUALITY_FAMILY,docs/illustration-plans/chapter-59-illustration-plan.md
F59.13,59.13,59,Bee Venom,Colony Welfare and Recovery,scientific_illustration,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-59-illustration-plan.md
F59.14,59.14,59,Bee Venom,Medical Evidence Boundary,scientific_illustration,7,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-59-illustration-plan.md
F60.01,60.1,60,Starting a Beekeeping Business,Beekeeping Business System,process,4,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-60-illustration-plan.md
F60.02,60.2,60,Starting a Beekeeping Business,Revenue Streams and Biological Inputs,map_landscape,9,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-60-illustration-plan.md
F60.03,60.3,60,Starting a Beekeeping Business,Bottleneck Principle,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-60-illustration-plan.md
F60.04,60.4,60,Starting a Beekeeping Business,"Revenue, Margin, Profit, and Cash Flow",scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-60-illustration-plan.md
F60.05,60.5,60,Starting a Beekeeping Business,Working-Capital Season,chart_data,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-60-illustration-plan.md
F60.06,60.6,60,Starting a Beekeeping Business,Poor / Expected / Strong Season Scenarios,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-60-illustration-plan.md
F60.07,60.7,60,Starting a Beekeeping Business,Unit Economics,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-60-illustration-plan.md
F60.08,60.8,60,Starting a Beekeeping Business,Break-Even,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-60-illustration-plan.md
F60.09,60.9,60,Starting a Beekeeping Business,Compliance Map,map_landscape,9,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-60-illustration-plan.md
F60.10,60.10,60,Starting a Beekeeping Business,EU/Irish 2026 Example,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-60-illustration-plan.md
F60.11,60.11,60,Starting a Beekeeping Business,Scaling Stages,process,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-60-illustration-plan.md
F60.12,60.12,60,Starting a Beekeeping Business,Risk Matrix,chart_data,5,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-60-illustration-plan.md
F60.13,60.13,60,Starting a Beekeeping Business,Start-Up Sequence,map_landscape,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-60-illustration-plan.md
F61.01,61.1,61,Equipment Costs,Equipment System by Product Flow,process,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-61-illustration-plan.md
F61.02,61.2,61,Equipment Costs,Purchase Price Versus Total Cost of Ownership,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-61-illustration-plan.md
F61.03,61.3,61,Equipment Costs,Capacity Bottleneck Example,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-61-illustration-plan.md
F61.04,61.4,61,Equipment Costs,Extractor Throughput,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-61-illustration-plan.md
F61.05,61.5,61,Equipment Costs,Manual Versus Mechanised Cost Trade-Off,comparison,6,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-61-illustration-plan.md
F61.06,61.6,61,Equipment Costs,Used Equipment Risk Check,scientific_illustration,6,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-61-illustration-plan.md
F61.07,61.7,61,Equipment Costs,Buy / Rent / Share / Outsource Decision,decision_flow,7,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-61-illustration-plan.md
F61.08,61.8,61,Equipment Costs,Depreciation and Replacement Reserve,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-61-illustration-plan.md
F61.09,61.9,61,Equipment Costs,Labour-Saving Investment,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-61-illustration-plan.md
F61.10,61.10,61,Equipment Costs,Commercial Honey-Room Capacity Map,map_landscape,5,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-61-illustration-plan.md
F61.11,61.11,61,Equipment Costs,Critical Spares,scientific_illustration,6,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-61-illustration-plan.md
F61.12,61.12,61,Equipment Costs,Cold-Chain Equipment,scientific_illustration,6,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-61-illustration-plan.md
F61.13,61.13,61,Equipment Costs,Costing Worksheet,process,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-61-illustration-plan.md
F62.01,62.1,62,Marketing,Marketing System,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-62-illustration-plan.md
F62.02,62.2,62,Marketing,Customer Segments by Need,chart_data,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-62-illustration-plan.md
F62.03,62.3,62,Marketing,Value Proposition,scientific_illustration,6,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-62-illustration-plan.md
F62.04,62.4,62,Marketing,Product Portfolio and SKU Complexity,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-62-illustration-plan.md
F62.05,62.5,62,Marketing,Sales Channels Compared,comparison,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-62-illustration-plan.md
F62.06,62.6,62,Marketing,Origin as Marketing Evidence,scientific_illustration,6,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-62-illustration-plan.md
F62.07,62.7,62,Marketing,Floral Claim Evidence,map_landscape,7,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-62-illustration-plan.md
F62.08,62.8,62,Marketing,Health-Claim Boundary,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-62-illustration-plan.md
F62.09,62.9,62,Marketing,Distance-Selling Product Page,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-62-illustration-plan.md
F62.10,62.10,62,Marketing,Marketing Metrics Funnel,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-62-illustration-plan.md
F62.11,62.11,62,Marketing,Wholesale Sell Sheet,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-62-illustration-plan.md
F62.12,62.12,62,Marketing,90-Day Marketing Test,decision_flow,5,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-62-illustration-plan.md
F62.13,62.13,62,Marketing,Complaint to Improvement Loop,process,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-62-illustration-plan.md
F63.01,63.1,63,Branding,Brand Is More Than a Logo,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-63-illustration-plan.md
F63.02,63.2,63,Branding,Name / Company / Domain / Social / Trade Mark,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-63-illustration-plan.md
F63.03,63.3,63,Branding,Brand Naming Funnel,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-63-illustration-plan.md
F63.04,63.4,63,Branding,Positioning Map,map_landscape,3,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-63-illustration-plan.md
F63.05,63.5,63,Branding,Brand Proof Pyramid,scientific_illustration,6,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-63-illustration-plan.md
F63.06,63.6,63,Branding,Visual Identity System,chart_data,3,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-63-illustration-plan.md
F63.07,63.7,63,Branding,Small-Surface Test,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-63-illustration-plan.md
F63.08,63.8,63,Branding,Packaging Information Hierarchy,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-63-illustration-plan.md
F63.09,63.9,63,Branding,Brand Architecture,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-63-illustration-plan.md
F63.10,63.10,63,Branding,Claim Library,scientific_illustration,4,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-63-illustration-plan.md
F63.11,63.11,63,Branding,Truthful Origin Cues,map_landscape,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-63-illustration-plan.md
F63.12,63.12,63,Branding,Digital Brand Asset Security,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-63-illustration-plan.md
F63.13,63.13,63,Branding,Rebrand Cost Map,map_landscape,3,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-63-illustration-plan.md
F63.14,63.14,63,Branding,Brand Equity Measures,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-63-illustration-plan.md
F64.01,64.1,64,Online Sales,Online Sales System,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-64-illustration-plan.md
F64.02,64.2,64,Online Sales,Channel Options,comparison,4,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-64-illustration-plan.md
F64.03,64.3,64,Online Sales,EU Distance-Selling Food Information,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-64-illustration-plan.md
F64.04,64.4,64,Online Sales,Online Product Page Anatomy,anatomical,7,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-64-illustration-plan.md
F64.05,64.5,64,Online Sales,Quality Release to Inventory,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-64-illustration-plan.md
F64.06,64.6,64,Online Sales,Order-to-Lot Traceability,scientific_illustration,4,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,TRACEABILITY_CHAIN,docs/illustration-plans/chapter-64-illustration-plan.md
F64.07,64.7,64,Online Sales,Shipping Cost Stack,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-64-illustration-plan.md
F64.08,64.8,64,Online Sales,Glass Jar Packaging,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-64-illustration-plan.md
F64.09,64.9,64,Online Sales,Product-Specific Shipping,scientific_illustration,6,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-64-illustration-plan.md
F64.10,64.10,64,Online Sales,Cyber Security Basics,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-64-illustration-plan.md
F64.11,64.11,64,Online Sales,Privacy and Marketing Data,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-64-illustration-plan.md
F64.12,64.12,64,Online Sales,E-Commerce Economics Funnel,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-64-illustration-plan.md
F64.13,64.13,64,Online Sales,Online Store Build Sequence,process,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-64-illustration-plan.md
F64.14,64.14,64,Online Sales,Recall Path,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-64-illustration-plan.md
F65.01,65.1,65,Farmers Markets,Farmers-Market Business Model,process,6,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-65-illustration-plan.md
F65.02,65.2,65,Farmers Markets,Market-Day Contribution,process,6,A_CORE,SELECT_FOR_FINAL_LAYOUT,,docs/illustration-plans/chapter-65-illustration-plan.md
F65.03,65.3,65,Farmers Markets,Safe Stall Layout,process,6,B_SUPPORTING,SELECT_IF_LAYOUT_ALLOWS,,docs/illustration-plans/chapter-65-illustration-plan.md
F65.04,65.4,65,Farmers Markets,Canopy and Weather Safety,scientific_illustration,4,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-65-illustration-plan.md
F65.05,65.5,65,Farmers Markets,Product Display Hierarchy,scientific_illustration,2,C_OPTIONAL_MERGE,MERGE_CROSS_REFERENCE_OR_OMIT_UNLESS_NEEDED,,docs/illustration-plans/chapter-65-illustration-plan.md
