asset_id,figure_id,chapter,chapter_title,part,working_title,visual_type,production_status,rights_status,accuracy_status,recommended_print_size,source_plan
F23.03,23.3,23,Beekeeping Safety and First Aid,III — Starting an Apiary,Hierarchy of Controls for Beekeeping,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-23-illustration-plan.md
F23.04,23.4,23,Beekeeping Safety and First Aid,III — Starting an Apiary,Sting Prevention and Protective Overlap,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-23-illustration-plan.md
F23.05,23.5,23,Beekeeping Safety and First Aid,III — Starting an Apiary,Honey-Bee Stinger Removal,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-23-illustration-plan.md
F23.06,23.6,23,Beekeeping Safety and First Aid,III — Starting an Apiary,Local Reaction Versus Emergency Warning Signs,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-23-illustration-plan.md
F23.07,23.7,23,Beekeeping Safety and First Aid,III — Starting an Apiary,Apiary First-Aid and Emergency Kit,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-23-illustration-plan.md
F23.08,23.8,23,Beekeeping Safety and First Aid,III — Starting an Apiary,Safer Super Lifting,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-23-illustration-plan.md
F23.09,23.9,23,Beekeeping Safety and First Aid,III — Starting an Apiary,"Heat, Cold and Dehydration Prevention",decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-23-illustration-plan.md
F23.10,23.10,23,Beekeeping Safety and First Aid,III — Starting an Apiary,Smoker and Vegetation-Fire Safety,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-23-illustration-plan.md
F23.11,23.11,23,Beekeeping Safety and First Aid,III — Starting an Apiary,Chemical-Treatment PPE and Label Discipline,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-23-illustration-plan.md
F23.12,23.12,23,Beekeeping Safety and First Aid,III — Starting an Apiary,Lone-Working Emergency Plan,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-23-illustration-plan.md
F24.01,24.1,24,Installing Bees,IV — Colony Management,Starting Units Compared,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-24-illustration-plan.md
F24.02,24.2,24,Installing Bees,IV — Colony Management,Prepared Receiving Hive,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-24-illustration-plan.md
F24.03,24.3,24,Installing Bees,IV — Colony Management,Safe Bee Transport,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-24-illustration-plan.md
F24.04,24.4,24,Installing Bees,IV — Colony Management,Package-Bee Installation Sequence,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-24-illustration-plan.md
F24.05,24.5,24,Installing Bees,IV — Colony Management,Queen Cage and Release Concepts,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-24-illustration-plan.md
F24.06,24.6,24,Installing Bees,IV — Colony Management,Nucleus Transfer,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-24-illustration-plan.md
F24.07,24.7,24,Installing Bees,IV — Colony Management,Swarm Installation,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-24-illustration-plan.md
F24.08,24.8,24,Installing Bees,IV — Colony Management,Entrance Reduction and Robbing Prevention,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-24-illustration-plan.md
F24.09,24.9,24,Installing Bees,IV — Colony Management,First-Inspection Decision Timeline,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-24-illustration-plan.md
F24.10,24.10,24,Installing Bees,IV — Colony Management,Early Success and Warning Signs,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-24-illustration-plan.md
F24.11,24.11,24,Installing Bees,IV — Colony Management,New-Colony Biosecurity,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-24-illustration-plan.md
F24.12,24.12,24,Installing Bees,IV — Colony Management,Installation Record Example,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-24-illustration-plan.md
F25.01,25.1,25,Routine Hive Inspections,IV — Colony Management,Inspection Depth Ladder,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-25-illustration-plan.md
F25.02,25.2,25,Routine Hive Inspections,IV — Colony Management,Pre-Opening Observation,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-25-illustration-plan.md
F25.03,25.3,25,Routine Hive Inspections,IV — Colony Management,Inspection Questions Before Opening,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-25-illustration-plan.md
F25.04,25.4,25,Routine Hive Inspections,IV — Colony Management,Safe Frame-Handling Sequence,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-25-illustration-plan.md
F25.05,25.5,25,Routine Hive Inspections,IV — Colony Management,Queenright Evidence Without Finding the Queen,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-25-illustration-plan.md
F25.06,25.6,25,Routine Hive Inspections,IV — Colony Management,Healthy Brood-Age Reference,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-25-illustration-plan.md
F25.07,25.7,25,Routine Hive Inspections,IV — Colony Management,Brood Pattern Interpretation,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-25-illustration-plan.md
F25.08,25.8,25,Routine Hive Inspections,IV — Colony Management,Colony Strength Estimate,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-25-illustration-plan.md
F25.09,25.9,25,Routine Hive Inspections,IV — Colony Management,Food-Reserve Assessment,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-25-illustration-plan.md
F25.10,25.10,25,Routine Hive Inspections,IV — Colony Management,Space and Congestion,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-25-illustration-plan.md
F25.11,25.11,25,Routine Hive Inspections,IV — Colony Management,Swarm-Preparation Evidence,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-25-illustration-plan.md
F25.12,25.12,25,Routine Hive Inspections,IV — Colony Management,Warning Signs Requiring Targeted Follow-Up,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-25-illustration-plan.md
F25.13,25.13,25,Routine Hive Inspections,IV — Colony Management,Inspection Record and Follow-Up Loop,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-25-illustration-plan.md
F25.14,25.14,25,Routine Hive Inspections,IV — Colony Management,Closing the Hive Without Crushing Bees,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-25-illustration-plan.md
F26.01,26.1,26,Feeding Bees,IV — Colony Management,Natural and Supplemental Nutrition,anatomical,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-26-illustration-plan.md
F26.02,26.2,26,Feeding Bees,IV — Colony Management,Syrup Preparation by Weight,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-26-illustration-plan.md
F26.03,26.3,26,Feeding Bees,IV — Colony Management,Feeder Types,technical_cutaway,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-26-illustration-plan.md
F26.04,26.4,26,Feeding Bees,IV — Colony Management,Anti-Drowning Features,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-26-illustration-plan.md
F26.05,26.5,26,Feeding Bees,IV — Colony Management,Robbing Prevention During Feeding,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-26-illustration-plan.md
F26.06,26.6,26,Feeding Bees,IV — Colony Management,Brood Nest Before and After Overfeeding,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-26-illustration-plan.md
F26.07,26.7,26,Feeding Bees,IV — Colony Management,Feeding Decision Flow,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-26-illustration-plan.md
F26.08,26.8,26,Feeding Bees,IV — Colony Management,Protein Patty Placement,technical_cutaway,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-26-illustration-plan.md
F26.09,26.9,26,Feeding Bees,IV — Colony Management,Feeding Record Example,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-26-illustration-plan.md
F26.10,26.10,26,Feeding Bees,IV — Colony Management,Honey-Quality Safeguard,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-26-illustration-plan.md
F27.01,27.1,27,Emergency and Winter Feeding,IV — Colony Management,Winter Cluster and Accessible Stores,technical_cutaway,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-27-illustration-plan.md
F27.02,27.2,27,Emergency and Winter Feeding,IV — Colony Management,Isolation Starvation,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-27-illustration-plan.md
F27.03,27.3,27,Emergency and Winter Feeding,IV — Colony Management,Winter Feed Types,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-27-illustration-plan.md
F27.04,27.4,27,Emergency and Winter Feeding,IV — Colony Management,Fondant Placement,technical_cutaway,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-27-illustration-plan.md
F27.05,27.5,27,Emergency and Winter Feeding,IV — Colony Management,Incorrect Feed Placement,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-27-illustration-plan.md
F27.06,27.6,27,Emergency and Winter Feeding,IV — Colony Management,Hive Weight Monitoring,chart_data,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-27-illustration-plan.md
F27.07,27.7,27,Emergency and Winter Feeding,IV — Colony Management,Condensation and Moisture,technical_cutaway,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-27-illustration-plan.md
F27.08,27.8,27,Emergency and Winter Feeding,IV — Colony Management,Emergency Feeding Sequence,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-27-illustration-plan.md
F27.09,27.9,27,Emergency and Winter Feeding,IV — Colony Management,Food Frame Placement,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-27-illustration-plan.md
F27.10,27.10,27,Emergency and Winter Feeding,IV — Colony Management,Autumn Preparation Timeline,timeline,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-27-illustration-plan.md
F27.11,27.11,27,Emergency and Winter Feeding,IV — Colony Management,Winter Entrance Conditions,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-27-illustration-plan.md
F27.12,27.12,27,Emergency and Winter Feeding,IV — Colony Management,Winter Feeding Decision Chart,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-27-illustration-plan.md
F28.01,28.1,28,Swarm Prevention,IV — Colony Management,Natural Swarm Cycle,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-28-illustration-plan.md
F28.02,28.2,28,Swarm Prevention,IV — Colony Management,Congestion Versus Empty Volume,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-28-illustration-plan.md
F28.03,28.3,28,Swarm Prevention,IV — Colony Management,Brood-Nest Restriction,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-28-illustration-plan.md
F28.04,28.4,28,Swarm Prevention,IV — Colony Management,Queen Cup Development,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-28-illustration-plan.md
F28.05,28.5,28,Swarm Prevention,IV — Colony Management,Queen-Cell Types,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-28-illustration-plan.md
F28.06,28.6,28,Swarm Prevention,IV — Colony Management,"Early, Intermediate and Advanced Preparation",scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-28-illustration-plan.md
F28.07,28.7,28,Swarm Prevention,IV — Colony Management,Effective Supering,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-28-illustration-plan.md
F28.08,28.8,28,Swarm Prevention,IV — Colony Management,Opening the Brood Nest,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-28-illustration-plan.md
F28.09,28.9,28,Swarm Prevention,IV — Colony Management,Nucleus Formation,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-28-illustration-plan.md
F28.10,28.10,28,Swarm Prevention,IV — Colony Management,Artificial Swarm,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-28-illustration-plan.md
F28.11,28.11,28,Swarm Prevention,IV — Colony Management,Demaree-Type Arrangement,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-28-illustration-plan.md
F28.12,28.12,28,Swarm Prevention,IV — Colony Management,Horizontal Hive Expansion,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-28-illustration-plan.md
F28.13,28.13,28,Swarm Prevention,IV — Colony Management,Post-Intervention Inspection,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-28-illustration-plan.md
F29.01,29.1,29,Swarm Capture,IV — Colony Management,Swarm Reproductive Sequence,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-29-illustration-plan.md
F29.02,29.2,29,Swarm Capture,IV — Colony Management,Primary Swarm and Afterswarm,timeline,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-29-illustration-plan.md
F29.03,29.3,29,Swarm Capture,IV — Colony Management,Capture Safety Assessment,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-29-illustration-plan.md
F29.04,29.4,29,Swarm Capture,IV — Colony Management,Swarm Capture Equipment,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-29-illustration-plan.md
F29.05,29.5,29,Swarm Capture,IV — Colony Management,Low Branch Capture,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-29-illustration-plan.md
